date,machine,machine_type,manufacturer,age,last_maintenance_days,total_maintenance_cost,temperature,pressure,vibration,energy_consumption,noise_level,humidity,operating_hours,fault
2023-03-14,2,Milling,Fanuc,6,354,5515.010023818973,0.8031708650684206,0.31879494672515973,0.5515347620387471,0.6260903811716975,0.8201536290882543,0.040310263680739755,3191,1
2023-03-15,6,Lathe,Siemens,3,335,7098.62902925167,0.4984307732327786,0.5264712285058675,0.6827233259031618,0.2611265021062529,0.47552145255715794,0.3724156198797475,5901,0
2023-03-16,54,Milling,ABB,4,47,4256.199879459309,0.3007932086399471,0.4028367076258192,1.134726455675138,0.519639780421694,0.7193628526121539,0.5967808415815958,4314,0
2023-03-17,4,CNC,Mitsubishi,7,262,4967.144854538049,0.29443699893710273,0.5618041989991999,0.3679982574373575,0.5460978660240973,0.4558047979820385,0.7591410112937484,5270,0
2023-03-18,54,Lathe,Mitsubishi,3,295,8079.269335562475,0.4100524117738316,0.6507567581167993,0.38377510610554527,0.41032223067445095,0.3170655938177498,0.6676316751630191,8626,0
2023-03-19,93,Lathe,Fanuc,1,314,2433.2160460833306,0.5666694011932598,0.7727368309618426,1.1317524174477995,0.38965846921244984,0.32625242549568695,0.5374789103439488,4225,0
2023-03-20,63,Milling,Siemens,6,291,4827.644686432921,0.5875827078640466,0.4951444825063438,0.8901511539507276,0.3909288888103835,0.4822721347943965,0.5049453456644569,7439,1
2023-03-21,18,Lathe,Fanuc,3,171,3251.188873871047,0.725972481353935,0.3158819235582372,0.4484146357533405,0.16915659463202076,0.44124287116240035,0.4418322125845955,6607,0
2023-03-22,90,Robotic,Siemens,6,363,8390.975010270644,0.19267511021845657,0.21984669972543774,0.26464555289668223,0.8609887395623071,0.6496049542564966,0.486609283205341,138,0
2023-03-23,44,CNC,Mitsubishi,3,30,9811.508547324294,0.5443404585171306,0.8706167140249633,0.3753845232075903,0.6401105171509648,0.8891764959605816,0.6213963634073987,6342,0
2023-03-24,34,Milling,Fanuc,6,169,5419.738434210584,0.6231347418934049,0.39625668693975413,1.1101098104804201,0.5365230670972579,0.5998521063507957,0.34654664959159065,7768,0
2023-03-25,74,Milling,Fanuc,4,43,5985.295939049385,0.6156304750855753,0.7289092975070808,0.5270636229340275,0.3597984782020638,0.4374539731078077,0.49006149458637455,3210,0
2023-03-26,62,Lathe,Siemens,4,42,4792.5741620155195,0.016628085221982114,0.2020668994588481,0.8161747709691696,0.47788175405688077,0.5139345672432556,0.701909553819095,4640,0
2023-03-27,100,Robotic,ABB,2,133,4715.314871706771,0.42560366579267084,0.9924837557117994,0.5722001017349372,0.4075510035527309,0.5133208292487826,0.6572859091861163,360,1
2023-03-28,14,Lathe,Siemens,4,348,5167.107170488031,0.6627446975245931,1.295930977026198,0.5965629580837234,0.8284660113534583,0.45338908883481677,0.5725833444709376,3451,1
2023-03-29,95,Lathe,ABB,4,218,2302.0903913147354,0.33750870381017983,0.6823624908787937,0.6783230402241747,0.12658372905830123,0.3191188070685162,0.3104680302435169,4512,0
2023-03-30,48,Milling,Mitsubishi,7,85,6320.588895358714,0.2627417968378546,0.5276509236200815,0.4640425795223311,0.21342138787099052,0.3010965201018452,0.7044329925041318,1449,0
2023-03-31,15,Lathe,Fanuc,5,250,3029.2653118238586,0.6127798643365119,0.9596969978337044,0.42338148912944285,0.17755315682413353,0.4721387615385886,0.10068412279584243,3768,1
2023-04-01,72,CNC,Fanuc,8,264,4292.299612876446,0.559833572150554,0.4759828156355705,0.9746102213123955,0.6541847998764838,0.21484571438167022,0.36423588094442905,8263,0
2023-04-02,78,Lathe,Siemens,7,10,5066.362082420793,0.5460984619419383,0.6125935441849361,0.4350524404490915,0.35888961184600376,0.38687226116117124,0.5594640629588844,6343,0
2023-04-03,87,Lathe,Siemens,9,79,3475.701784986408,0.3707403061840199,-0.0915470344450745,0.6577465229423716,0.6006452664833375,0.7313308941292261,0.6668971095898694,4185,0
2023-04-04,62,Milling,Mitsubishi,8,108,6195.534596524989,0.23706672354563324,0.5807351081116559,0.8229831035012163,0.49371622043349417,0.15802459822912054,0.4029860893661875,8147,1
2023-04-05,40,Lathe,Mitsubishi,9,117,4049.1510804239874,0.6898885351126426,0.8891431546295647,0.6714915977305431,0.6982211018375074,0.3123153767008492,0.5936095302651091,1767,0
2023-04-06,85,Robotic,ABB,1,251,7131.127567862621,1.1674763824964614,0.4849168215325443,0.7285058531566357,0.680917590319448,0.33284396962254204,0.2939651143715496,5954,1
2023-04-07,80,Milling,Mitsubishi,3,17,3257.5812733787634,0.17595604153901523,0.4889728465952287,0.010847876766226894,0.5349546180522041,0.6157450374550664,0.5801194722571739,4283,0
2023-04-08,82,Lathe,Mitsubishi,5,255,4666.2281863006365,0.7040463602741435,0.4908985186793541,0.5703467341459586,0.6810631018663583,0.4913098081044952,0.7159063602023036,7114,0
2023-04-09,53,CNC,Mitsubishi,9,244,2856.242018341257,0.4657556762507478,1.090699278432931,0.8862572569927456,0.2760900645324671,0.5736919893104212,0.4884553150461279,4190,1
2023-04-10,24,CNC,Mitsubishi,8,152,6964.9568535440285,0.5634311424859274,0.6568402051488962,1.1770220016450335,0.05859373107902871,0.6312323076735685,0.7992722509054686,870,1
2023-04-11,26,Milling,ABB,7,96,4378.169561267489,0.4880543341793411,0.6097129579231308,0.8500654995196228,0.5830677040756457,0.8990804260391851,0.5693851524162832,933,1
2023-04-12,89,Milling,Mitsubishi,2,185,3885.752004640275,0.9390431176803228,0.49881183604522866,0.577928629674756,0.48798640439226343,0.02807345069570799,0.6498029116147293,2065,0
2023-04-13,60,Lathe,ABB,6,29,4620.091352086329,0.3395914431248509,0.8570532027083454,0.6766734947314734,0.3413703758963227,1.0090739218813138,0.5532322917035266,6802,0
2023-04-14,41,Robotic,Siemens,4,114,4780.963128064728,0.379710649675989,0.3985645909176311,0.7185869072934424,0.4529088806507928,0.6476547396945967,0.07576748930221172,534,0
2023-04-15,29,Lathe,Fanuc,5,240,5810.629272408996,0.5152357182124646,0.9144383777065048,0.1109164454589785,0.1407795956468354,0.8799958420569717,0.7354576434301529,5337,0
2023-04-16,15,CNC,Siemens,5,256,6078.240344141797,0.6134913687904646,0.5707016109987038,0.15385694225344893,0.3598604161299389,0.33174885815995925,0.6202893707482698,519,0
2023-04-17,45,Robotic,Mitsubishi,4,352,4696.831824471415,0.7669829737419518,0.8928509536318706,0.5431391553328005,0.7774987803530115,0.44118257484076584,0.5292710317291881,5070,1
2023-04-18,65,Robotic,Fanuc,4,112,4921.791927615521,0.5983303149395565,0.5077601717054767,0.47672116831454614,0.664712096988087,0.20569502753062965,0.2649950442037897,5787,0
2023-04-19,89,Robotic,Mitsubishi,4,334,-1213.8520383983732,0.5450991707329054,0.8045707026905485,0.3874986019997213,0.6750371961375025,0.09317839485357654,0.4918261578526487,3501,1
2023-04-20,71,Lathe,Mitsubishi,2,28,4095.984653883912,0.41164879604596744,0.7349276760782844,0.6165226311131107,0.43095584675049453,0.4101343383886972,0.4338232401363862,5626,0
2023-04-21,9,CNC,Siemens,1,321,7861.370633038501,0.6024892340262857,0.5850645160033433,0.6511980527180069,0.6229636123065312,0.3297247621398791,0.11595239397241397,6055,0
2023-04-22,88,Milling,Mitsubishi,2,225,5897.390400437111,0.357288024147724,0.9422040213608411,0.039798320246412444,0.7960924934589594,0.35879442661924776,0.9234242999600042,1355,1
2023-04-23,1,Lathe,Siemens,7,243,2853.7291466537467,0.5404135720311497,0.9239779444378712,0.0879567246987541,0.6997332579298903,0.2435588508238323,0.7550338929633311,3114,0
2023-04-24,8,Milling,Mitsubishi,1,360,4224.964434182897,0.4564046188838894,0.43882215354628473,0.37556679707747487,0.6510803151647659,0.491383027948422,0.342718190241506,2073,0
2023-04-25,88,Robotic,ABB,6,18,3806.6000483217113,0.3034878121447873,0.420762838346756,0.6688936797635903,0.01798687269011867,0.45584650417787764,0.364188597384443,5955,0
2023-04-26,63,Robotic,Fanuc,4,321,7140.217685979747,0.8117342167909725,0.5395523036471593,0.438349578763978,0.6275784127795991,0.44141240086448336,0.5459816933912958,6089,0
2023-04-27,11,Lathe,Siemens,2,111,6937.233020126338,0.304068836349727,0.5255549151108296,0.33766517506290944,0.44995594483316503,0.23953497894757636,0.6641163345278536,8121,0
2023-04-28,81,CNC,Siemens,3,211,3437.9847878479577,0.4212120771480557,0.859861498700019,0.9288276139023481,0.302948409904974,0.226664805830185,0.4711294647297182,1771,1
2023-04-29,8,Robotic,Fanuc,7,232,5019.7521252800425,0.183017266157404,0.6896517514382933,0.7000858295021501,0.6281358065197677,0.4226917679389657,0.5723135696524039,945,1
2023-04-30,35,Milling,Siemens,6,158,2732.446286948367,0.4664075686477344,0.37513369740424307,0.44745285796368417,0.514332647209231,0.19078150248698567,0.36585371238180797,6776,0
2023-05-01,35,Milling,Fanuc,6,59,3746.7693818541147,0.5867148924906421,0.3867399118623321,1.0418994702075128,0.5925860922613054,0.4693345325492802,0.3422517843050059,2420,1
2023-05-02,33,Lathe,ABB,8,323,3820.4890404043695,0.31865888528104225,0.6281877145945604,0.5303383820806955,0.3756534915926613,0.17777777340729461,0.3991208134687606,810,0
2023-05-03,5,Milling,Mitsubishi,8,92,3595.4754843847163,0.1361932425362683,0.8165548678151986,0.7865943522408257,0.22054348745892915,0.6304380540143136,0.39521492915824585,1307,1
2023-05-04,41,CNC,ABB,6,247,5732.409076473945,0.4249950054095404,0.9912143978921921,0.21140574328828732,0.894165569406989,0.2758062007648412,0.2102266783682205,6034,0
2023-05-05,28,Robotic,Mitsubishi,1,157,7698.288948495237,0.4686606897840153,0.6429296990346418,0.08067029841746537,0.27492857160266493,0.7090988431898553,0.5139028008976623,767,0
2023-05-06,7,Milling,Fanuc,7,140,4879.453456444115,0.4529626614651254,0.5689338477777368,0.25822286437796,0.3843181061163289,0.5225434006721821,0.7801668110299175,2164,0
2023-05-07,73,Milling,ABB,8,219,2890.1087128587656,0.8170454537804304,0.5440420974710454,0.6608609437120612,0.6762622088122459,0.2412360570784588,0.28924958673757456,7744,0
2023-05-08,72,Robotic,Mitsubishi,5,305,5416.21349181022,0.5669865342281525,0.41782538417832726,0.46166352048729764,0.7780638634499688,0.47541475030733127,0.40253997942225683,682,1
2023-05-09,12,Lathe,Fanuc,4,88,5418.947795686054,0.5512841819084197,0.5805491582240896,0.44872458380345503,0.5451954832002656,0.65202634729735,0.3625760874839253,7658,0
2023-05-10,34,Milling,Mitsubishi,7,154,4622.504334973255,0.5659893364977322,0.4782630481242322,0.5705823769765355,0.6811542587560226,0.263498137128766,0.28007840974108017,6662,0
2023-05-11,33,Lathe,Siemens,6,232,8718.22960928233,0.5647167011761748,0.4978273014649192,0.5456941623834982,0.6027512523221102,0.30318781333108324,-0.09078749039398548,6617,0
2023-05-12,48,Lathe,Siemens,6,192,5488.254041772163,0.4113630262745718,0.7486777108128726,0.8687645497123335,0.31443201794455033,0.4665827596211952,0.35451403392517955,856,1
2023-05-13,23,Milling,Fanuc,3,98,6147.643693784107,0.3128852049601192,0.24007743710766738,0.3334631933402093,0.2714502228543869,0.6174346913817251,0.3667553848613577,4845,0
2023-05-14,62,CNC,Mitsubishi,4,112,515.580199454711,0.9942768098954671,0.12090597438779793,0.07325553655141204,0.7009691698263989,0.37765610114928627,0.7003345111203316,8221,0
2023-05-15,88,Lathe,Siemens,5,106,3074.2172807515835,0.47075949818955487,0.3621735795861748,0.9907486997917585,0.6266422765845995,0.47580797348239695,0.49877265709294477,1956,0
2023-05-16,37,Milling,ABB,9,23,6027.81813002846,0.5043251730648295,0.7979020605285668,0.35978301494485226,1.0525983046808938,0.6731411513824179,0.676794207039882,667,0
2023-05-17,99,Lathe,Mitsubishi,8,280,5567.630870863373,0.5090535286690794,0.6875354020577061,0.8613390385121458,0.33481836214106286,0.2735335580185264,0.5022268459773411,4734,0
2023-05-18,44,Robotic,Mitsubishi,3,203,4243.012148777244,0.3486005498649117,0.8351834900896826,0.6209338831894682,0.5046956382187928,0.1884084966285482,0.4396001076591015,6636,1
2023-05-19,86,CNC,Siemens,6,10,5907.130158034255,0.5356917265696145,0.18744019529786937,0.9407943104215228,0.5220311350027625,0.6340125548775021,0.870634483253506,5961,0
2023-05-20,91,CNC,Siemens,1,349,6854.60038447427,0.24420621529917913,0.7280743870563621,0.31326132277239804,0.22095365013545598,0.5277841654176114,0.42190528464880994,3662,0
2023-05-21,35,Robotic,Fanuc,3,315,4054.347158313417,0.643182492850059,0.24050482046012311,0.7613421843693206,0.3920574147973117,0.10638030872223081,0.5122906631934935,3298,1
2023-05-22,65,Robotic,Mitsubishi,7,204,3753.9973682139525,0.44876424076025434,0.3296823240322944,0.41579824332510473,0.6011475446851812,0.7189444527071744,0.3994327489526891,5726,0
2023-05-23,99,Lathe,ABB,7,24,4488.032150848699,0.7256487706766418,0.275725932949121,0.2993582390825801,0.5990328647246892,0.5406626543667145,0.3993372608843197,1547,0
2023-05-24,47,Robotic,Siemens,2,139,5996.274380559332,0.6034729155681003,0.3176174732670383,1.0042904629917535,0.37205506934988386,0.496355120622875,0.7209066120631621,6713,0
2023-05-25,78,CNC,Mitsubishi,3,122,3854.809527184228,0.5787525650065992,1.260531496303102,0.27617866228748356,0.46943871391378195,0.3766675940884971,0.5132624259574478,5735,0
2023-05-26,3,Robotic,Siemens,7,10,6705.836684247252,0.34124809586426735,0.7326895068450335,0.26272906096600823,0.891058153171346,0.29466149849563156,0.3004407632165883,1547,0
2023-05-27,1,Milling,Fanuc,6,265,4035.974802738719,0.5140385742267146,0.137985356976997,0.16467923487118707,0.4921649531549683,0.4609816642320916,0.5498974773304814,1877,0
2023-05-28,5,Milling,Mitsubishi,7,80,3880.87306786063,0.6511196391116022,0.20698802334466893,0.36576093916803454,0.3710416097346524,0.6189572994720661,0.7066496135608269,1517,0
2023-05-29,90,Lathe,Mitsubishi,9,309,9692.898713729428,0.5233115286947209,0.6201717840827046,0.5475315306036571,0.9171079400727714,0.2255589716902291,0.3657953897467049,7082,0
2023-05-30,14,CNC,Fanuc,8,108,2530.831761273753,0.22848263210046937,0.6420386303828707,0.4510942672986651,0.5646531385304094,0.3929833206284637,0.366076683028408,5186,0
2023-05-31,27,Milling,ABB,6,207,6563.436077234829,0.6970894143219569,0.4410019887903236,0.6165949305543211,0.32888483010477754,0.5762970271427359,0.3726259426273588,8434,0
2023-06-01,9,Robotic,Siemens,4,318,1387.1206595289577,0.6511772349630952,1.0222726976027676,0.025973602028821374,0.709878667163758,0.6209444091911054,0.45150948141622244,7075,0
2023-06-02,79,Milling,Fanuc,9,243,6316.355397018229,0.19986697799614989,0.3774921281177142,0.4882752018213148,0.2904701882824774,0.2709498517789386,0.5922328174990706,4712,1
